pizza_id,order_id,pizza_name_id,quantity,unit_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,order_date,total_price
471,201,calabrese_m,1,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic","The Calabrese Pizza",2015-01-03,16
472,201,ckn_pesto_l,1,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce","The Chicken Pesto Pizza",2015-01-03,21
473,201,ital_supr_l,1,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-03,21
474,201,the_greek_xl,1,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza",2015-01-03,26
475,202,cali_ckn_s,1,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-03,13
476,203,cali_ckn_l,1,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-04,21
477,203,ital_veggie_m,1,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce","The Italian Vegetables Pizza",2015-01-04,17
478,203,pep_msh_pep_l,1,17.5,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",2015-01-04,18
479,203,the_greek_s,1,12,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza",2015-01-04,12
480,204,spicy_ital_l,1,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza",2015-01-04,21
481,205,cali_ckn_s,1,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-04,13
482,205,ckn_alfredo_m,1,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-04,17
483,205,prsc_argla_s,1,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","The Prosciutto and Arugula Pizza",2015-01-04,12
484,206,napolitana_m,1,16,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic","The Napolitana Pizza",2015-01-04,16
485,206,pepperoni_s,1,9.75,S,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-04,10
486,206,spicy_ital_l,1,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza",2015-01-04,21
487,207,spicy_ital_l,1,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza",2015-01-04,21
488,208,bbq_ckn_l,1,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-04,21
489,208,bbq_ckn_s,1,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-04,13
490,208,ckn_alfredo_m,1,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-04,17
491,208,pepperoni_m,1,12.5,M,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-04,12
492,208,the_greek_m,1,16,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza",2015-01-04,16
493,209,cali_ckn_l,1,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-04,21
494,210,spinach_fet_s,1,12,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza",2015-01-04,12
495,211,pepperoni_s,1,9.75,S,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-04,10
496,212,ital_cpcllo_l,1,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano","The Italian Capocollo Pizza",2015-01-04,20
497,213,four_cheese_l,1,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza",2015-01-04,18
498,214,ital_cpcllo_l,1,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano","The Italian Capocollo Pizza",2015-01-04,20
499,214,ital_supr_m,1,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-04,16
500,214,mexicana_s,1,12,S,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic","The Mexicana Pizza",2015-01-04,12
501,214,spin_pesto_m,1,16.5,M,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","The Spinach Pesto Pizza",2015-01-04,16
502,215,green_garden_s,1,12,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese","The Green Garden Pizza",2015-01-04,12
503,216,bbq_ckn_m,1,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-04,17
504,216,five_cheese_l,1,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza",2015-01-04,18
505,216,hawaiian_l,1,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-04,16
506,217,classic_dlx_m,1,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-04,16
507,217,spinach_fet_s,1,12,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza",2015-01-04,12
508,218,spicy_ital_m,1,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza",2015-01-04,16
509,219,bbq_ckn_l,1,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-04,21
510,219,five_cheese_l,1,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza",2015-01-04,18
511,219,peppr_salami_m,1,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic","The Pepper Salami Pizza",2015-01-04,16
512,219,spinach_fet_m,1,16,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza",2015-01-04,16
513,220,hawaiian_s,1,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-04,10
514,220,ital_cpcllo_s,1,12,S,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano","The Italian Capocollo Pizza",2015-01-04,12
515,220,napolitana_l,1,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic","The Napolitana Pizza",2015-01-04,20
516,220,spicy_ital_l,1,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza",2015-01-04,21
517,221,five_cheese_l,1,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza",2015-01-04,18
518,221,prsc_argla_m,1,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","The Prosciutto and Arugula Pizza",2015-01-04,16
519,221,the_greek_s,1,12,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza",2015-01-04,12
520,222,four_cheese_l,1,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza",2015-01-04,18
521,222,sicilian_s,1,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza",2015-01-04,12
522,223,pep_msh_pep_s,1,11,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",2015-01-04,11
523,224,ckn_alfredo_s,1,12.75,S,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-04,13
524,224,ital_supr_m,1,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-04,16
525,224,napolitana_m,1,16,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic","The Napolitana Pizza",2015-01-04,16
526,224,thai_ckn_l,1,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-04,21
527,225,bbq_ckn_l,1,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-04,21
528,225,bbq_ckn_m,1,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-04,17
529,225,southw_ckn_s,1,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce","The Southwest Chicken Pizza",2015-01-04,13
530,226,classic_dlx_l,1,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-04,20
531,227,bbq_ckn_m,1,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-04,17
532,227,the_greek_m,1,16,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza",2015-01-04,16
533,228,ital_veggie_s,1,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce","The Italian Vegetables Pizza",2015-01-04,13
534,229,ital_veggie_l,1,21,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce","The Italian Vegetables Pizza",2015-01-04,21
535,229,prsc_argla_l,1,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","The Prosciutto and Arugula Pizza",2015-01-04,21
536,229,spin_pesto_s,1,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","The Spinach Pesto Pizza",2015-01-04,12
537,230,thai_ckn_m,1,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-04,17
538,231,cali_ckn_l,1,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-04,21
539,231,napolitana_s,1,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic","The Napolitana Pizza",2015-01-04,12
540,231,prsc_argla_s,1,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","The Prosciutto and Arugula Pizza",2015-01-04,12
541,232,bbq_ckn_m,1,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-04,17
542,232,spinach_supr_l,1,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese","The Spinach Supreme Pizza",2015-01-04,21
543,233,spinach_fet_s,1,12,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza",2015-01-04,12
544,234,ckn_alfredo_m,1,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-04,17
545,234,ital_supr_s,1,12.5,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-04,12
546,234,napolitana_m,1,16,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic","The Napolitana Pizza",2015-01-04,16
547,235,cali_ckn_m,1,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-04,17
548,236,classic_dlx_l,1,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-04,20
549,236,green_garden_m,1,16,M,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese","The Green Garden Pizza",2015-01-04,16
550,237,green_garden_s,1,12,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese","The Green Garden Pizza",2015-01-04,12
551,238,spin_pesto_l,1,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","The Spinach Pesto Pizza",2015-01-04,21
552,239,ital_supr_l,1,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-04,21
553,239,thai_ckn_m,1,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-04,17
554,240,four_cheese_m,1,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza",2015-01-04,15
555,241,sicilian_m,1,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza",2015-01-04,16
556,241,spinach_supr_l,1,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese","The Spinach Supreme Pizza",2015-01-04,21
557,242,calabrese_m,1,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic","The Calabrese Pizza",2015-01-04,16
558,242,thai_ckn_l,1,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-04,21
559,242,veggie_veg_m,1,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza",2015-01-04,16
560,243,classic_dlx_l,1,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-04,20
561,243,spinach_supr_s,1,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese","The Spinach Supreme Pizza",2015-01-04,12
562,244,ital_supr_s,1,12.5,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-04,12
563,244,spicy_ital_l,1,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza",2015-01-04,21
564,245,bbq_ckn_l,1,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-04,21
565,245,ckn_pesto_l,1,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce","The Chicken Pesto Pizza",2015-01-04,21
566,246,ckn_alfredo_m,1,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-04,17
567,246,pepperoni_l,1,15.25,L,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-04,15
568,247,hawaiian_m,1,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-04,13
569,247,sicilian_m,1,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza",2015-01-04,16
570,247,spinach_supr_s,1,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese","The Spinach Supreme Pizza",2015-01-04,12
571,248,hawaiian_s,1,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-04,10
572,248,thai_ckn_l,1,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-04,21
573,249,bbq_ckn_l,1,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-04,21
574,249,calabrese_s,1,12.25,S,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic","The Calabrese Pizza",2015-01-04,12
575,250,four_cheese_m,1,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza",2015-01-04,15
576,251,mexicana_m,1,16,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic","The Mexicana Pizza",2015-01-04,16
577,252,prsc_argla_m,1,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","The Prosciutto and Arugula Pizza",2015-01-04,16
578,253,brie_carre_s,1,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic","The Brie Carre Pizza",2015-01-04,24
579,254,bbq_ckn_l,1,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-04,21
580,254,brie_carre_s,1,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic","The Brie Carre Pizza",2015-01-04,24
581,254,five_cheese_l,1,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza",2015-01-04,18
582,255,five_cheese_l,1,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza",2015-01-05,18
583,255,green_garden_m,1,16,M,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese","The Green Garden Pizza",2015-01-05,16
584,255,hawaiian_l,1,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-05,16
585,255,spinach_fet_m,1,16,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza",2015-01-05,16
586,256,pep_msh_pep_l,1,17.5,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",2015-01-05,18
587,257,cali_ckn_l,1,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-05,21
588,257,ckn_alfredo_l,1,20.75,L,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-05,21
589,258,classic_dlx_m,1,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-05,16
590,259,pepperoni_l,1,15.25,L,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-05,15
591,260,five_cheese_l,1,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza",2015-01-05,18
592,260,the_greek_l,1,20.5,L,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza",2015-01-05,20
593,261,brie_carre_s,1,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic","The Brie Carre Pizza",2015-01-05,24
594,262,cali_ckn_m,1,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-05,17
595,263,spin_pesto_l,1,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","The Spinach Pesto Pizza",2015-01-05,21
596,264,mexicana_m,1,16,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic","The Mexicana Pizza",2015-01-05,16
597,265,ckn_alfredo_m,1,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-05,17
598,265,mexicana_l,1,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic","The Mexicana Pizza",2015-01-05,20
599,265,sicilian_m,1,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza",2015-01-05,16
600,265,spicy_ital_l,1,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza",2015-01-05,21
601,266,peppr_salami_m,1,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic","The Pepper Salami Pizza",2015-01-05,16
602,267,four_cheese_l,1,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza",2015-01-05,18
603,267,mediterraneo_l,1,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions","The Mediterranean Pizza",2015-01-05,20
604,267,napolitana_s,1,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic","The Napolitana Pizza",2015-01-05,12
605,268,ital_supr_l,1,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-05,21
606,268,pepperoni_s,1,9.75,S,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-05,10
607,269,ckn_alfredo_m,1,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-05,17
608,270,southw_ckn_l,1,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce","The Southwest Chicken Pizza",2015-01-05,21
609,270,spin_pesto_l,1,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","The Spinach Pesto Pizza",2015-01-05,21
610,270,thai_ckn_l,1,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-05,21
611,271,big_meat_s,1,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage","The Big Meat Pizza",2015-01-05,12
612,271,cali_ckn_m,2,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-05,34
613,271,ckn_alfredo_m,2,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-05,34
614,271,ckn_pesto_l,2,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce","The Chicken Pesto Pizza",2015-01-05,42
615,271,classic_dlx_m,1,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-05,16
616,271,ital_supr_m,1,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-05,16
617,271,sicilian_s,1,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza",2015-01-05,12
618,271,soppressata_m,1,16.5,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic","The Soppressata Pizza",2015-01-05,16
619,271,southw_ckn_m,1,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce","The Southwest Chicken Pizza",2015-01-05,17
620,271,the_greek_s,1,12,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza",2015-01-05,12
621,272,ital_supr_m,1,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-05,16
622,273,soppressata_s,1,12.5,S,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic","The Soppressata Pizza",2015-01-05,12
623,274,four_cheese_l,1,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza",2015-01-05,18
624,274,thai_ckn_l,1,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-05,21
625,275,classic_dlx_l,1,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-05,20
